nom produit,numero AMM,Substances actives,identifiant usage,etat usage,dose retenue,dose retenue unite,delai avant recolte jour
VALMAX XTRA,2250822,aclonifène (Aclonifen) 500.0 g/L | diflufénican (Diflufenican) 100.0 g/L,Blé*Désherbage,Autorisé,1.2,L/ha,
VALMAX XTRA,2250822,aclonifène (Aclonifen) 500.0 g/L | diflufénican (Diflufenican) 100.0 g/L,Orge*Désherbage,Autorisé,1.2,L/ha,
FLUROSTAR 200,2100053,fluroxypyr-méptyl (Fluroxypyr) 288.0 g/L,Maïs*Désherbage,Autorisé,1.0,L/ha,
FLUROSTAR 200,2100053,fluroxypyr-méptyl (Fluroxypyr) 288.0 g/L,Orge*Désherbage,Autorisé,1.0,L/ha,
FLUROSTAR 200,2100053,fluroxypyr-méptyl (Fluroxypyr) 288.0 g/L,Orge*Désherbage,Autorisé,1.0,L/ha,
FLUROSTAR 200,2100053,fluroxypyr-méptyl (Fluroxypyr) 288.0 g/L,Blé*Désherbage,Autorisé,1.0,L/ha,
FLUROSTAR 200,2100053,fluroxypyr-méptyl (Fluroxypyr) 288.0 g/L,Blé*Désherbage,Autorisé,1.0,L/ha,
KALENKOA,2100234,diflufénican (Diflufenican) 120.0 g/L | mésosulfuron-méthyl (Mesosulfuron) 9.0 g/L | iodosulfuron-méthyl-sodium (Iodosulfuron) 7.5 g/L | méfenpyr-diéthyl (Mefenpyr) 27.0 g/L,Blé*Désherbage,Autorisé,1.0,L/ha,
KALENKOA,2100234,diflufénican (Diflufenican) 120.0 g/L | mésosulfuron-méthyl (Mesosulfuron) 9.0 g/L | iodosulfuron-méthyl-sodium (Iodosulfuron) 7.5 g/L | méfenpyr-diéthyl (Mefenpyr) 27.0 g/L,Blé*Désherbage,Autorisé,1.0,L/ha,
TOMIGAN 200,2210113,fluroxypyr (Fluroxypyr) 288.0 g/L,Orge*Désherbage,Autorisé,1.0,L/ha,
TOMIGAN 200,2210113,fluroxypyr (Fluroxypyr) 288.0 g/L,Maïs*Désherbage,Autorisé,1.0,L/ha,
TOMIGAN 200,2210113,fluroxypyr (Fluroxypyr) 288.0 g/L,Orge*Désherbage,Autorisé,1.0,L/ha,
TOMIGAN 200,2210113,fluroxypyr (Fluroxypyr) 288.0 g/L,Blé*Désherbage,Autorisé,1.0,L/ha,
TOMIGAN 200,2210113,fluroxypyr (Fluroxypyr) 288.0 g/L,Blé*Désherbage,Autorisé,1.0,L/ha,
FORCE 20 CS,2040146,téfluthrine (Tefluthrin) 200.0 g/L,Maïs*Trt Sem.*Ravageurs du sol,Autorisé,0.05,L/unité,
GRETEG,2220752,difénoconazole (Difenoconazole) 250.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,0.5,L/ha,
GRETEG,2220752,difénoconazole (Difenoconazole) 250.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,0.5,L/ha,
STEMPER,2220625,trinéxapac (Trinexapac) 175.0 g/L,Blé*Trt Part.Aer.*Régul. Croiss. Org. Aériens,Autorisé,0.5,L/ha,70.0
STEMPER,2220625,trinéxapac (Trinexapac) 175.0 g/L,Blé*Trt Part.Aer.*Régul. Croiss. Org. Aériens,Autorisé,0.5,L/ha,60.0
STEMPER,2220625,trinéxapac (Trinexapac) 175.0 g/L,Orge*Trt Part.Aer.*Régul. Croiss. Org. Aériens,Autorisé,0.8,L/ha,70.0
STEMPER,2220625,trinéxapac (Trinexapac) 175.0 g/L,Orge*Trt Part.Aer.*Régul. Croiss. Org. Aériens,Autorisé,0.6,L/ha,
DAVAI,2200317,imazamox (Imazamox) 80.0 g/L,Tournesol*Désherbage,Autorisé,0.65,L/ha,
LENTAGRAN,2080136,pyridate (Pyridate) 450.0 g/kg,Maïs doux*Désherbage,Autorisé,2.0,kg/ha,
LENTAGRAN,2080136,pyridate (Pyridate) 450.0 g/kg,Maïs doux*Désherbage,Autorisé,1.0,kg/ha,
LENTAGRAN,2080136,pyridate (Pyridate) 450.0 g/kg,Maïs doux*Désherbage,Autorisé,0.5,kg/ha,
LS PYRAC,2230561,pyraclostrobine (Pyraclostrobin) 200.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,1.1,L/ha,35.0
LS PYRAC,2230561,pyraclostrobine (Pyraclostrobin) 200.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,1.1,L/ha,35.0
LS PYRAC,2230561,pyraclostrobine (Pyraclostrobin) 200.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,1.1,L/ha,35.0
LS PYRAC,2230561,pyraclostrobine (Pyraclostrobin) 200.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,1.1,L/ha,35.0
LS PYRAC,2230561,pyraclostrobine (Pyraclostrobin) 200.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,1.1,L/ha,35.0
LS PYRAC,2230561,pyraclostrobine (Pyraclostrobin) 200.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,1.1,L/ha,35.0
LS PYRAC,2230561,pyraclostrobine (Pyraclostrobin) 200.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,1.1,L/ha,35.0
LS PYRAC,2230561,pyraclostrobine (Pyraclostrobin) 200.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,1.1,L/ha,35.0
PRIAXOR EC,2161101,fluxapyroxade (Fluxapyroxad) 75.0 g/L | pyraclostrobine (Pyraclostrobin) 150.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,1.5,L/ha,35.0
PRIAXOR EC,2161101,fluxapyroxade (Fluxapyroxad) 75.0 g/L | pyraclostrobine (Pyraclostrobin) 150.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,1.5,L/ha,35.0
PRIAXOR EC,2161101,fluxapyroxade (Fluxapyroxad) 75.0 g/L | pyraclostrobine (Pyraclostrobin) 150.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,1.5,L/ha,35.0
PRIAXOR EC,2161101,fluxapyroxade (Fluxapyroxad) 75.0 g/L | pyraclostrobine (Pyraclostrobin) 150.0 g/L,Orge*Trt Part.Aer.*Oïdium(s),Autorisé,1.5,L/ha,35.0
PRIAXOR EC,2161101,fluxapyroxade (Fluxapyroxad) 75.0 g/L | pyraclostrobine (Pyraclostrobin) 150.0 g/L,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,1.5,L/ha,35.0
PRIAXOR EC,2161101,fluxapyroxade (Fluxapyroxad) 75.0 g/L | pyraclostrobine (Pyraclostrobin) 150.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,1.5,L/ha,35.0
PRIAXOR EC,2161101,fluxapyroxade (Fluxapyroxad) 75.0 g/L | pyraclostrobine (Pyraclostrobin) 150.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,1.5,L/ha,35.0
ELDORADO,2260229,prothioconazole (Prothioconazole) 125.0 g/L | fluopyram (Fluopyram) 125.0 g/L,Maïs doux*Trt Part.Aer.*Maladies des taches foliaires,Autorisé,1.0,L/ha,28.0
ELDORADO,2260229,prothioconazole (Prothioconazole) 125.0 g/L | fluopyram (Fluopyram) 125.0 g/L,Maïs*Trt Part.Aer.*Fusarioses,Autorisé,1.0,L/ha,
ELDORADO,2260229,prothioconazole (Prothioconazole) 125.0 g/L | fluopyram (Fluopyram) 125.0 g/L,Maïs*Trt Part.Aer.*Maladies des taches foliaires,Autorisé,1.0,L/ha,
MIRALON ,2250037,fluxapyroxade (Fluxapyroxad) 50.0 g/L | azoxystrobine (Azoxystrobin) 75.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,2.0,L/ha,35.0
MIRALON ,2250037,fluxapyroxade (Fluxapyroxad) 50.0 g/L | azoxystrobine (Azoxystrobin) 75.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,2.0,L/ha,35.0
MIRALON ,2250037,fluxapyroxade (Fluxapyroxad) 50.0 g/L | azoxystrobine (Azoxystrobin) 75.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,2.0,L/ha,35.0
MIRALON ,2250037,fluxapyroxade (Fluxapyroxad) 50.0 g/L | azoxystrobine (Azoxystrobin) 75.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,2.0,L/ha,35.0
MIRALON ,2250037,fluxapyroxade (Fluxapyroxad) 50.0 g/L | azoxystrobine (Azoxystrobin) 75.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,2.0,L/ha,35.0
JUBILE,2170997,soufre (Sulphur) 800.0 g/kg,Orge*Trt Part.Aer.*Oïdium(s),Autorisé,10.0,kg/ha,
JUBILE,2170997,soufre (Sulphur) 800.0 g/kg,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,10.0,kg/ha,
JUBILE,2170997,soufre (Sulphur) 800.0 g/kg,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,6.0,kg/ha,
ROUBAIX,2220109,azoxystrobine (Azoxystrobin) 250.0 g/L,Blé*Trt Part.Aer.*Helminthosporiose,Autorisé,1.0,L/ha,
ROUBAIX,2220109,azoxystrobine (Azoxystrobin) 250.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,
ROUBAIX,2220109,azoxystrobine (Azoxystrobin) 250.0 g/L,Maïs*Trt Part.Aer.*Maladies des taches foliaires,Autorisé,1.0,L/ha,
ROUBAIX,2220109,azoxystrobine (Azoxystrobin) 250.0 g/L,Maïs*Trt Sol*Champignons (autres que pythiacées),Autorisé,1.0,L/ha,
ROUBAIX,2220109,azoxystrobine (Azoxystrobin) 250.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,1.0,L/ha,
ROUBAIX,2220109,azoxystrobine (Azoxystrobin) 250.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,1.0,L/ha,
ROUBAIX,2220109,azoxystrobine (Azoxystrobin) 250.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,
DEFT SG,2250647,metsulfuron-méthyle (Metsulfuron-methyl) 200.0 g/kg,Blé*Désherbage,Autorisé,15.0,g/ha,
DEFT SG,2250647,metsulfuron-méthyle (Metsulfuron-methyl) 200.0 g/kg,Orge*Désherbage,Autorisé,30.0,g/ha,
DEFT SG,2250647,metsulfuron-méthyle (Metsulfuron-methyl) 200.0 g/kg,Blé*Désherbage,Autorisé,30.0,g/ha,
DEFT SG,2250647,metsulfuron-méthyle (Metsulfuron-methyl) 200.0 g/kg,Orge*Désherbage,Autorisé,25.0,g/ha,
DEFT SG,2250647,metsulfuron-méthyle (Metsulfuron-methyl) 200.0 g/kg,Blé*Désherbage,Autorisé,25.0,g/ha,
DEFT SG,2250647,metsulfuron-méthyle (Metsulfuron-methyl) 200.0 g/kg,Orge*Désherbage,Autorisé,15.0,g/ha,
DEFT SG,2250647,metsulfuron-méthyle (Metsulfuron-methyl) 200.0 g/kg,Orge*Désherbage,Autorisé,20.0,g/ha,
DUGARA,2260110,aclonifène (Aclonifen) 475.0 g/L | diflufénican (Diflufenican) 105.0 g/L,Blé*Désherbage,Autorisé,0.7,L/ha,
DUGARA,2260110,aclonifène (Aclonifen) 475.0 g/L | diflufénican (Diflufenican) 105.0 g/L,Blé*Désherbage,Autorisé,0.7,L/ha,
DUGARA,2260110,aclonifène (Aclonifen) 475.0 g/L | diflufénican (Diflufenican) 105.0 g/L,Blé*Désherbage,Autorisé,0.35,L/ha,
DUGARA,2260110,aclonifène (Aclonifen) 475.0 g/L | diflufénican (Diflufenican) 105.0 g/L,Orge*Désherbage,Autorisé,0.7,L/ha,
DUGARA,2260110,aclonifène (Aclonifen) 475.0 g/L | diflufénican (Diflufenican) 105.0 g/L,Orge*Désherbage,Autorisé,0.7,L/ha,
DUGARA,2260110,aclonifène (Aclonifen) 475.0 g/L | diflufénican (Diflufenican) 105.0 g/L,Orge*Désherbage,Autorisé,0.35,L/ha,
CLAYTON AUGUSTA,2220298,azoxystrobine (Azoxystrobin) 250.0 g/L,Blé*Trt Part.Aer.*Helminthosporiose,Autorisé,1.0,L/ha,
CLAYTON AUGUSTA,2220298,azoxystrobine (Azoxystrobin) 250.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,
CLAYTON AUGUSTA,2220298,azoxystrobine (Azoxystrobin) 250.0 g/L,Maïs*Trt Part.Aer.*Maladies des taches foliaires,Autorisé,1.0,L/ha,
CLAYTON AUGUSTA,2220298,azoxystrobine (Azoxystrobin) 250.0 g/L,Maïs*Trt Sol*Champignons (autres que pythiacées),Autorisé,1.0,L/ha,
CLAYTON AUGUSTA,2220298,azoxystrobine (Azoxystrobin) 250.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,1.0,L/ha,
CLAYTON AUGUSTA,2220298,azoxystrobine (Azoxystrobin) 250.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,1.0,L/ha,
CLAYTON AUGUSTA,2220298,azoxystrobine (Azoxystrobin) 250.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,
CLAYTON TUSKAR,2210839,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,0.8,L/ha,35.0
CLAYTON TUSKAR,2210839,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Fusarioses,Autorisé,0.8,L/ha,35.0
CLAYTON TUSKAR,2210839,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Oïdium(s),Autorisé,0.8,L/ha,35.0
CLAYTON TUSKAR,2210839,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Piétin verse,Autorisé,0.8,L/ha,35.0
CLAYTON TUSKAR,2210839,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,0.8,L/ha,35.0
CLAYTON TUSKAR,2210839,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,0.8,L/ha,35.0
CLAYTON TUSKAR,2210839,prothioconazole (Prothioconazole) 250.0 g/L,Blé*Trt Part.Aer.*Fusarioses,Autorisé,0.8,L/ha,35.0
CLAYTON TUSKAR,2210839,prothioconazole (Prothioconazole) 250.0 g/L,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,0.8,L/ha,35.0
CLAYTON TUSKAR,2210839,prothioconazole (Prothioconazole) 250.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,0.8,L/ha,35.0
CLAYTON TUSKAR,2210839,prothioconazole (Prothioconazole) 250.0 g/L,Blé*Trt Part.Aer.*Piétin verse,Autorisé,0.8,L/ha,35.0
CLAYTON TUSKAR,2210839,prothioconazole (Prothioconazole) 250.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,0.8,L/ha,35.0
QUESTAR,2200066,fenpicoxamide (Fenpicoxamid) 50.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,2.0,L/ha,
QUESTAR,2200066,fenpicoxamide (Fenpicoxamid) 50.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,1.5,L/ha,
ELATUS PLUS,2160617,benzovindiflupyr (Benzovindiflupyr) 100.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,0.75,L/ha,
ELATUS PLUS,2160617,benzovindiflupyr (Benzovindiflupyr) 100.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,0.75,L/ha,
ELATUS PLUS,2160617,benzovindiflupyr (Benzovindiflupyr) 100.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,0.75,L/ha,
ELATUS PLUS,2160617,benzovindiflupyr (Benzovindiflupyr) 100.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,0.75,L/ha,
ELATUS PLUS,2160617,benzovindiflupyr (Benzovindiflupyr) 100.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,0.75,L/ha,
ELATUS ERA,2160959,prothioconazole (Prothioconazole) 150.0 g/L | benzovindiflupyr (Benzovindiflupyr) 75.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,1.0,L/ha,
ELATUS ERA,2160959,prothioconazole (Prothioconazole) 150.0 g/L | benzovindiflupyr (Benzovindiflupyr) 75.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,
ELATUS ERA,2160959,prothioconazole (Prothioconazole) 150.0 g/L | benzovindiflupyr (Benzovindiflupyr) 75.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,1.0,L/ha,
ELATUS ERA,2160959,prothioconazole (Prothioconazole) 150.0 g/L | benzovindiflupyr (Benzovindiflupyr) 75.0 g/L,Blé*Trt Part.Aer.*Fusarioses,Autorisé,1.0,L/ha,
ELATUS ERA,2160959,prothioconazole (Prothioconazole) 150.0 g/L | benzovindiflupyr (Benzovindiflupyr) 75.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,
ELATUS ERA,2160959,prothioconazole (Prothioconazole) 150.0 g/L | benzovindiflupyr (Benzovindiflupyr) 75.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,1.0,L/ha,
ELEDURA,2250015,halauxifène-méthyl (Halauxifen-methyl) 1.33 g/L | diflufénican (Diflufenican) 14.0 g/L | prosulfocarbe (Prosulfocarb) 667.0 g/L | cloquintocet-mexyl (Cloquintocet mexyl) 1.33 g/L,Blé*Désherbage,Autorisé,3.0,L/ha,
ELEDURA,2250015,halauxifène-méthyl (Halauxifen-methyl) 1.33 g/L | diflufénican (Diflufenican) 14.0 g/L | prosulfocarbe (Prosulfocarb) 667.0 g/L | cloquintocet-mexyl (Cloquintocet mexyl) 1.33 g/L,Orge*Désherbage,Autorisé,3.0,L/ha,
ERADICOAT MAX,2190191,maltodextrine (Maltodextrine) 476.0 g/L,Maïs doux*Trt Part.Aer.*Acariens,Autorisé,30.0,L/ha,3.0
ERADICOAT MAX,2190191,maltodextrine (Maltodextrine) 476.0 g/L,Maïs doux*Trt Part.Aer.*Aleurodes,Autorisé,30.0,L/ha,3.0
ERADICOAT MAX,2190191,maltodextrine (Maltodextrine) 476.0 g/L,Maïs doux*Trt Part.Aer.*Pucerons,Autorisé,30.0,L/ha,3.0
OPAL SL,2120210,dicamba sel de diméthylamine (Dicamba) 656.7 g/L,Maïs*Désherbage,Autorisé,0.6,L/ha,
INTER DICAMBA,2170055,dicamba sel de diméthylamine (Dicamba) 575.9 g/L,Maïs*Désherbage,Autorisé,0.6,L/ha,
REVYSTAR XL,2190686,méfentrifluconazole (Mefentrifluconazole) 100.0 g/L | fluxapyroxade (Fluxapyroxad) 50.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,1.5,L/ha,35.0
REVYSTAR XL,2190686,méfentrifluconazole (Mefentrifluconazole) 100.0 g/L | fluxapyroxade (Fluxapyroxad) 50.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,1.5,L/ha,35.0
REVYSTAR XL,2190686,méfentrifluconazole (Mefentrifluconazole) 100.0 g/L | fluxapyroxade (Fluxapyroxad) 50.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,1.5,L/ha,35.0
REVYSTAR XL,2190686,méfentrifluconazole (Mefentrifluconazole) 100.0 g/L | fluxapyroxade (Fluxapyroxad) 50.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,1.5,L/ha,35.0
REVYSTAR XL,2190686,méfentrifluconazole (Mefentrifluconazole) 100.0 g/L | fluxapyroxade (Fluxapyroxad) 50.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,1.5,L/ha,35.0
REVYSTAR XL,2190686,méfentrifluconazole (Mefentrifluconazole) 100.0 g/L | fluxapyroxade (Fluxapyroxad) 50.0 g/L,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,1.5,L/ha,35.0
DIFEND EXTRA,2160484,difénoconazole (Difenoconazole) 25.0 g/L | fludioxonil (Fludioxonil) 25.0 g/L,Orge*Trt Sem.*Champignons (autres que pythiacées),Autorisé,0.2,L/q,
DIFEND EXTRA,2160484,difénoconazole (Difenoconazole) 25.0 g/L | fludioxonil (Fludioxonil) 25.0 g/L,Blé*Trt Sem.*Champignons (autres que pythiacées),Autorisé,0.2,L/q,
HURLER,2100028,fluroxypyr (Fluroxypyr) 288.0 g/L,Maïs*Désherbage,Autorisé,1.0,L/ha,
HURLER,2100028,fluroxypyr (Fluroxypyr) 288.0 g/L,Orge*Désherbage,Autorisé,1.0,L/ha,
HURLER,2100028,fluroxypyr (Fluroxypyr) 288.0 g/L,Blé*Désherbage,Autorisé,1.0,L/ha,
BELLALI,2250086,folpet (Folpet) 375.0 g/L | azoxystrobine (Azoxystrobin) 75.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,2.0,L/ha,
BELLALI,2250086,folpet (Folpet) 375.0 g/L | azoxystrobine (Azoxystrobin) 75.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,2.0,L/ha,
BELLALI,2250086,folpet (Folpet) 375.0 g/L | azoxystrobine (Azoxystrobin) 75.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,2.0,L/ha,
BELLALI,2250086,folpet (Folpet) 375.0 g/L | azoxystrobine (Azoxystrobin) 75.0 g/L,Blé*Trt Part.Aer.*Helminthosporiose,Autorisé,2.0,L/ha,
BELLALI,2250086,folpet (Folpet) 375.0 g/L | azoxystrobine (Azoxystrobin) 75.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,2.0,L/ha,
BELLALI,2250086,folpet (Folpet) 375.0 g/L | azoxystrobine (Azoxystrobin) 75.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,2.0,L/ha,
MAXENTIS,2230815,prothioconazole (Prothioconazole) 150.0 g/L | azoxystrobine (Azoxystrobin) 200.0 g/L,Blé*Trt Part.Aer.*Fusariose à microdochium,Autorisé,1.0,L/ha,35.0
MAXENTIS,2230815,prothioconazole (Prothioconazole) 150.0 g/L | azoxystrobine (Azoxystrobin) 200.0 g/L,Orge*Trt Part.Aer.*Fusarioses,Autorisé,1.0,L/ha,35.0
MAXENTIS,2230815,prothioconazole (Prothioconazole) 150.0 g/L | azoxystrobine (Azoxystrobin) 200.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,35.0
MAXENTIS,2230815,prothioconazole (Prothioconazole) 150.0 g/L | azoxystrobine (Azoxystrobin) 200.0 g/L,Blé*Trt Part.Aer.*Helminthosporiose,Autorisé,1.0,L/ha,35.0
MAXENTIS,2230815,prothioconazole (Prothioconazole) 150.0 g/L | azoxystrobine (Azoxystrobin) 200.0 g/L,Orge*Trt Part.Aer.*Oïdium(s),Autorisé,1.0,L/ha,35.0
MAXENTIS,2230815,prothioconazole (Prothioconazole) 150.0 g/L | azoxystrobine (Azoxystrobin) 200.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,35.0
MAXENTIS,2230815,prothioconazole (Prothioconazole) 150.0 g/L | azoxystrobine (Azoxystrobin) 200.0 g/L,Blé*Trt Part.Aer.*Fusarioses,Autorisé,1.0,L/ha,35.0
MAXENTIS,2230815,prothioconazole (Prothioconazole) 150.0 g/L | azoxystrobine (Azoxystrobin) 200.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,1.0,L/ha,35.0
MAXENTIS,2230815,prothioconazole (Prothioconazole) 150.0 g/L | azoxystrobine (Azoxystrobin) 200.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,1.0,L/ha,35.0
MAXENTIS,2230815,prothioconazole (Prothioconazole) 150.0 g/L | azoxystrobine (Azoxystrobin) 200.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,1.0,L/ha,35.0
MAXENTIS,2230815,prothioconazole (Prothioconazole) 150.0 g/L | azoxystrobine (Azoxystrobin) 200.0 g/L,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,1.0,L/ha,35.0
NOPISTAR,2260025,spinosad (Spinosad) 480.0 g/L,Maïs doux*Trt Part.Aer.*Chenilles phytophages,Autorisé,0.2,L/ha,3.0
NOPISTAR,2260025,spinosad (Spinosad) 480.0 g/L,Maïs*Trt Part.Aer.*Chenilles phytophages,Autorisé,0.2,L/ha,
NOPISTAR,2260025,spinosad (Spinosad) 480.0 g/L,Maïs*Trt Part.Aer.*Pyrale(s) (1),Autorisé,0.2,L/ha,
NOPISTAR,2260025,spinosad (Spinosad) 480.0 g/L,Porte graine - Maïs*Trt Part.Aer.*Chenilles phytophages,Autorisé,0.2,L/ha,
PROTENDO EXTRA,2210742,prothioconazole (Prothioconazole) 125.0 g/L | tébuconazole (Tebuconazole) 125.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,35.0
PROTENDO EXTRA,2210742,prothioconazole (Prothioconazole) 125.0 g/L | tébuconazole (Tebuconazole) 125.0 g/L,Orge*Trt Part.Aer.*Oïdium(s),Autorisé,1.0,L/ha,35.0
PROTENDO EXTRA,2210742,prothioconazole (Prothioconazole) 125.0 g/L | tébuconazole (Tebuconazole) 125.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,1.0,L/ha,35.0
PROTENDO EXTRA,2210742,prothioconazole (Prothioconazole) 125.0 g/L | tébuconazole (Tebuconazole) 125.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,1.0,L/ha,35.0
PROTENDO EXTRA,2210742,prothioconazole (Prothioconazole) 125.0 g/L | tébuconazole (Tebuconazole) 125.0 g/L,Orge*Trt Part.Aer.*Fusarioses,Autorisé,1.0,L/ha,35.0
PROTENDO EXTRA,2210742,prothioconazole (Prothioconazole) 125.0 g/L | tébuconazole (Tebuconazole) 125.0 g/L,Blé*Trt Part.Aer.*Fusarioses,Autorisé,1.0,L/ha,35.0
PROTENDO EXTRA,2210742,prothioconazole (Prothioconazole) 125.0 g/L | tébuconazole (Tebuconazole) 125.0 g/L,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,1.0,L/ha,35.0
PROTENDO EXTRA,2210742,prothioconazole (Prothioconazole) 125.0 g/L | tébuconazole (Tebuconazole) 125.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,35.0
PROTENDO EXTRA,2210742,prothioconazole (Prothioconazole) 125.0 g/L | tébuconazole (Tebuconazole) 125.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,1.0,L/ha,35.0
TRIKA PERFECT,2220986,lambda-cyhalothrine (Lambda-Cyhalothrin) 1.5 g/kg,Maïs*Trt Sol*Ravageurs du sol,Autorisé,40.0,kg/ha,
TRIKA PERFECT,2220986,lambda-cyhalothrine (Lambda-Cyhalothrin) 1.5 g/kg,Tournesol*Trt Sol*Ravageurs du sol,Autorisé,40.0,kg/ha,
TRIKA SUPER,2220987,lambda-cyhalothrine (Lambda-Cyhalothrin) 2.4 g/kg,Maïs*Trt Sol*Ravageurs du sol,Autorisé,25.0,kg/ha,
TRIKA SUPER,2220987,lambda-cyhalothrine (Lambda-Cyhalothrin) 2.4 g/kg,Tournesol*Trt Sol*Ravageurs du sol,Autorisé,25.0,kg/ha,
FORCE EVO,2250546,téfluthrine (Tefluthrin) 5.0 g/kg,Maïs*Trt Sol*Ravageurs du sol,Autorisé,16.0,kg/ha,
